type,id,bb_1_pt1,bb_1_pt2,bb_1_pt3,bb_1_pt4
train,00535,366.052185 256.692139 853.813477 908.705200
train,05803,45.132820 33.406116 95.986145 99.267120
test,1834,41.423000 36.216305 115.106560 130.232208
train,01698,338.243805 293.816406 723.954956 801.900513
train,09296,259.002502 153.065262 589.170776 623.415405
train,07653,46.490929 50.150196 140.959274 165.002075
test,1780,339.090668 270.210907 723.430176 750.142334
train,00701,183.391403 89.939545 399.081787 400.715912
train,03548,381.639099 323.283569 861.697205 986.407837
train,11660,198.143585 184.312286 442.019745 496.447388
test,0619,48.083515 33.902866 119.160599 115.928925
train,05583,59.186531 49.860687 104.961731 106.753372
train,05663,494.209473 318.075623 958.348938 982.312988
train,11580,87.546387 63.234638 158.751587 160.701340
test,2629,52.521763 45.762100 104.483833 113.204857
test,1460,118.806503 101.292305 277.605255 316.640961
train,02885,51.130440 38.244637 99.659325 109.134270
train,02731,90.324516 79.402145 186.301926 210.766388
train,09176,70.663635 53.872513 118.302467 118.909721
train,01578,73.858261 57.543053 139.158768 146.573135
train,10419,39.799648 37.317299 75.026535 82.434631
train,07528,45.002068 36.845352 89.569649 98.846870
train,04761,90.608360 64.051682 188.618912 203.357010
train,10482,61.784740 56.715816 128.118866 134.306870
test,2906,29.862484 19.653435 63.305397 75.226318
test,0562,126.552223 112.565857 257.957153 277.321594
train,03987,132.228348 122.837372 279.762268 302.861542
train,08074,55.835155 33.452782 111.798195 105.758011
train,03633,297.902039 259.530457 570.696960 630.281677
test,0936,78.353294 60.069099 223.351028 230.941177
train,08394,42.397381 36.562115 77.675438 81.794632
train,05518,96.981369 83.178627 190.900620 205.270844
train,06751,244.623169 194.662094 540.122803 612.062378
test,0682,197.842834 187.504425 468.747253 586.885864
train,01603,184.704102 128.082199 403.986023 417.288300
train,10762,307.279070 302.344609 632.828753 706.911205
test,2552,333.012848 237.761047 730.465820 765.202087
train,04481,297.219788 291.181824 619.538818 714.351563
train,00593,106.416490 93.478858 204.534884 210.286469
train,06558,46.059078 44.950615 118.981903 136.480301
train,05711,61.639217 53.958603 130.977112 132.320236
train,09004,144.591125 129.156006 321.547119 378.249237
train,02643,260.781738 101.820946 560.376831 503.842010
train,04688,233.942230 185.907669 529.865173 574.564880
test,1512,158.638504 141.668137 347.455536 378.842590
train,04568,215.148041 224.283920 478.613770 593.922546
train,07721,248.915009 212.134109 606.712891 650.423035
train,07895,346.301086 324.319946 818.593689 929.591064
test,1946,249.296188 198.771164 618.643250 690.361450
train,11712,78.089920 56.050545 145.186630 150.203003
train,00673,188.648331 180.997040 387.883759 447.203979
train,06623,339.264099 245.713943 715.782166 774.290527
train,06997,98.637833 88.895683 198.572433 217.062103
train,11789,29.927231 27.494370 49.914825 53.811909
test,0844,73.410622 49.986755 194.437683 194.897781
test,1669,60.270367 58.217083 155.178238 179.253754
test,2420,112.141602 90.469849 257.770416 290.727112
train,10610,218.213104 161.344711 448.860931 472.941376
train,01771,105.245880 77.180290 206.899841 211.974030
train,02538,39.783009 38.204067 80.046135 91.582024
train,01491,105.794769 91.742470 220.111145 242.630066
test,2874,262.023254 181.713562 534.670166 549.532227
test,1589,85.672859 72.630547 180.477493 199.918381
train,04613,151.958862 152.567017 386.135742 471.973206
train,11469,96.166122 77.326904 177.181274 183.799942
train,03741,207.137070 128.800400 537.962341 570.823547
train,08106,208.725220 192.563354 452.091980 483.260651
train,00508,75.661201 63.801464 159.042969 172.579895
test,0410,79.447464 56.170319 204.354462 217.298904
train,04427,76.868088 60.912468 152.742096 165.725143
train,01911,115.381989 107.683296 224.513718 259.509003
train,10870,75.077278 57.867760 141.706116 152.875824
test,1809,162.422760 131.549423 618.602661 634.641052
test,0624,44.486259 36.968109 85.969002 96.993607
train,00888,79.370979 80.771179 163.002686 181.501923
train,03575,48.546272 32.332050 86.089622 86.105095
train,08332,193.739563 169.292236 398.366486 423.466675
train,06843,141.349869 126.263298 319.174561 364.080627
test,0990,332.611328 282.897736 503.271606 505.793671
train,03695,94.688759 69.197029 207.226089 200.084671
train,06417,228.851135 184.067749 464.186340 498.250885
train,03921,393.448975 355.293518 1068.593750 1277.800781
train,01545,51.318182 42.545455 103.590909 107.090909
train,04873,208.902710 183.837311 438.752350 465.565308
train,10424,111.655670 90.705452 226.041000 232.343857
test,2614,147.576553 109.508514 286.911255 307.612671
train,02797,43.585751 41.732521 82.581146 90.222633
train,02823,369.078094 269.370850 831.106750 925.695801
train,07515,271.407623 216.015320 612.852295 649.796448
train,05971,101.396202 80.160820 302.217438 342.125580
train,08049,86.780045 75.779930 156.668594 173.341141
train,00447,287.782349 277.552856 600.913391 687.154175
train,11526,133.639938 108.943321 273.786163 277.714325
train,00813,127.235657 104.332916 305.670258 348.264313
train,05525,47.278702 42.434727 93.211678 98.572548
train,11972,338.062134 272.326324 669.754761 681.722229
test,1726,322.000061 277.012451 634.184021 686.021179
train,09230,85.592194 79.047989 167.149872 178.598022
train,07941,281.259979 223.745148 577.081482 634.287842
train,02477,182.725464 141.425278 375.227631 392.613098
test,1892,57.688004 59.213097 125.440956 141.842880
train,04305,68.783333 62.072823 167.245453 201.052277
train,09589,87.401978 78.795204 183.997879 215.933517
train,01187,119.483963 103.489723 240.550217 256.933441
test,0106,135.437790 120.363983 288.617523 319.322174
train,03257,61.054050 44.677948 126.336342 136.399994
train,08410,39.399960 31.646713 77.701729 81.788330
train,06335,43.391724 50.577423 105.073235 122.474770
train,08844,94.447090 64.680595 228.397308 243.427750
train,10306,338.510406 237.109283 1185.449097 1145.225342
train,01267,260.670471 236.775742 545.143311 600.252380
train,09669,73.018463 55.240952 137.344131 138.528656
test,2136,59.161530 53.335506 111.093658 120.213745
train,07237,78.758240 65.500603 173.907547 192.634750
train,09946,213.389694 183.518494 385.490021 407.266388
train,11204,149.566315 151.234222 334.984528 390.576385
train,00365,119.678017 103.150475 224.786270 241.704529
test,3034,46.485023 34.426956 84.894798 84.733589
train,05207,90.495323 57.835110 201.684525 206.813675
train,00085,42.001602 38.827217 87.792427 98.845032
test,1004,31.560825 27.352283 55.474358 57.503059
train,09512,193.462570 189.079834 466.361572 562.093567
train,02355,419.672241 323.515259 851.236389 906.880615
train,12199,388.722412 276.148376 824.163086 907.384644
train,05033,119.297981 99.850220 309.397827 333.292511
train,01328,276.359985 142.602570 525.226501 492.892944
train,09726,339.599335 268.466248 696.056763 716.230774
train,02161,38.690491 38.216625 85.130722 95.144264
train,10249,94.288452 83.389862 194.635925 220.772766
test,1230,39.408226 39.269905 82.619652 91.185104
test,2079,33.373833 28.756531 67.086464 71.643234
train,09892,192.972961 172.630585 384.738861 411.215668
train,07003,56.875519 47.927902 125.281914 136.756042
test,2399,89.199684 88.879372 180.617950 184.832458
train,02281,47.394966 42.949314 106.353516 118.238708
test,0049,51.051797 48.267442 159.280127 139.793869
train,03318,42.739155 36.193325 91.108360 96.021675
train,00151,333.698578 258.331360 744.235718 822.940857
train,11030,140.748260 113.787842 222.862015 220.385788
train,06101,36.937592 52.473259 144.589233 185.988449
train,05348,315.950592 243.677719 779.274170 925.713074
train,03383,111.392014 92.749931 250.398315 287.923401
test,2302,143.819702 112.822891 313.357025 340.445129
train,07098,183.101532 136.821304 404.181976 439.783142
train,01053,164.625610 142.989380 556.989258 616.878296
train,10132,212.849609 188.065735 492.960541 551.057068
train,04131,94.632187 73.510742 189.910034 210.505035
train,07378,264.207458 225.569244 722.806091 836.376953
train,09809,139.627319 264.481537 757.388977 900.973938
train,03063,120.004074 103.167068 272.239716 308.019867
train,08624,102.741356 80.829674 225.336227 231.237442
train,12102,201.014313 179.449753 414.531097 452.959412
test,0332,36.292782 28.321634 69.945343 74.118080
train,08990,45.588036 39.806076 89.351593 98.987839
train,07171,278.129639 209.102585 673.965088 697.766235
train,04338,79.102463 64.425385 190.801727 211.863113
train,11142,43.938248 42.319988 84.945763 93.580460
train,00023,40.048954 37.154930 85.436775 96.149193
train,05141,190.225159 134.435974 361.018036 351.990814
train,06308,49.132591 41.624550 111.352180 114.717636
train,08879,70.407318 56.704834 150.354736 163.148315
train,07291,69.367592 56.959900 133.924286 141.612396
test,1342,23.842770 21.280386 50.271877 56.607914
train,02013,38.878662 33.263805 74.751465 78.646439
train,09654,102.338852 90.299072 254.942566 276.745758
test,2190,14.827596 20.178152 54.033604 65.819519
train,04043,36.108437 49.988911 99.148178 126.020439
train,02088,196.037003 142.207413 388.127686 395.632385
train,06393,177.967300 151.131210 420.836914 460.466461
test,0240,398.508457 455.295983 1147.288584 1108.594080
test,3009,562.012390 422.546844 1049.855713 1093.874390
train,12070,277.156494 186.651855 648.465637 706.910767
train,11239,46.351135 43.765903 108.919731 122.191025
train,00358,24.802326 22.329810 50.364693 56.940803
train,08756,279.400299 220.049774 564.697510 634.721741
train,03111,40.386841 28.217897 79.786919 82.687897
train,06073,57.590530 46.763203 121.483490 119.896950
train,10040,173.617752 181.563095 399.526093 495.564331
train,02368,64.437805 57.639584 137.096939 152.397202
train,01121,385.904388 329.450897 762.236145 849.909180
test,2270,121.238945 94.298416 227.874924 249.044403
test,1039,279.787415 172.298248 587.372620 611.997864
train,06247,62.212528 44.403282 127.525414 130.093063
train,08936,79.402832 75.555794 155.411621 174.926697
test,0394,189.085037 171.071915 391.783661 399.804169
train,08682,57.165329 48.124039 111.002090 118.253525
test,2044,59.854637 57.157875 121.815964 130.893387
train,04197,122.599762 56.978874 348.017120 358.431458
train,01315,215.587723 215.993271 453.935242 503.091583
train,10274,56.931736 66.462189 124.058655 147.757751
train,10194,99.554054 86.012863 185.619919 198.463669
train,04277,154.801682 122.850098 421.277466 456.115051
train,08562,29.574387 27.499559 50.733425 54.681786
train,03325,36.169609 40.195915 90.488930 114.362610
train,12244,217.783600 154.118835 425.204102 433.019867
test,0074,92.760262 71.557137 199.429413 215.966904
train,11096,102.861725 84.817352 197.881195 211.756927
train,05375,97.667381 91.323227 213.624512 225.854141
train,02227,60.557724 45.059387 164.883682 167.360275
train,09460,28.550833 19.663790 59.155720 51.888851
test,1176,170.155197 158.985718 375.242310 426.291138
train,07345,209.353912 161.667618 520.114136 571.400269
train,09834,27.316166 26.048214 48.829235 54.884815
test,1296,57.170967 53.855865 113.410347 128.556549
train,09780,329.891418 310.532654 671.486938 753.009094
train,05095,38.637196 34.683922 119.877205 123.189445
train,00217,217.842010 204.319229 624.587891 758.676208
train,08619,76.427658 73.516891 175.618942 196.793030
train,11376,61.604538 56.807030 126.312424 138.797287
train,03674,155.025665 124.413765 311.858978 337.418030
train,08033,154.423233 110.821144 316.543030 354.798676
test,0525,242.129547 218.352066 598.544189 774.871643
test,2941,247.255081 212.450714 523.398193 577.711609
train,04892,98.054863 72.004204 191.255630 198.387817
train,04726,53.004738 46.743153 119.886780 134.672302
train,02859,149.428940 112.714584 414.143646 455.800110
train,10891,159.638885 140.264893 312.423035 338.916290
test,2515,334.407257 280.638336 693.226074 733.406372
train,01644,100.161514 86.490578 210.442337 230.125122
train,10725,30.587133 33.153198 68.466156 79.805870
train,00869,52.314949 43.531498 103.376190 109.910950
train,06716,275.523987 209.490280 659.898560 704.539673
train,11908,73.268829 54.085285 138.325043 138.692856
test,0971,278.179535 229.757233 584.757202 636.165649
train,03594,165.107742 146.710953 339.237396 384.072845
train,11993,150.740616 128.108246 332.533325 365.773407
train,06839,98.288795 82.797104 196.355026 219.534500
train,00746,229.126770 239.490326 470.546600 582.063171
train,08348,54.374573 48.286232 110.420609 113.460396
train,11627,60.029598 64.671247 116.414376 117.834038
train,07614,78.962021 66.514297 171.004852 197.545166
test,1873,311.252869 206.860870 626.848755 618.622925
train,02496,63.507931 53.058624 118.673599 126.908432
train,09131,313.715790 274.978210 719.480469 804.494263
train,02776,317.890381 140.091934 1289.294800 1491.382080
train,04809,39.239677 36.257599 94.390152 106.005188
test,1427,354.902924 314.871887 744.984009 833.216614
train,05990,115.245926 102.011848 254.166412 289.716919
train,05624,111.725861 114.178940 225.743118 270.514221
train,04589,244.296616 185.389389 488.625854 521.872192
test,1613,359.162476 259.839539 755.083069 814.817505
train,07874,113.526741 122.024445 246.519806 271.705750
train,09305,478.849396 423.366089 964.361572 1064.500122
train,02542,63.020824 54.304947 127.434578 135.506485
train,11847,67.351410 64.742516 156.764008 167.686951
train,00926,164.741015 130.349894 304.127907 344.565539
train,06659,282.377716 205.026306 683.752075 715.599609
train,05410,29.284943 25.723761 90.389580 98.806046
train,00692,70.411537 74.151688 149.015656 184.570847
train,11413,277.475494 210.256927 563.360474 612.510742
train,05844,136.825867 88.575104 257.393463 256.933075
train,00572,95.372482 93.159500 296.752777 353.740540
train,04669,30.037626 28.169428 53.752239 57.070747
train,02916,119.955109 106.749390 298.241119 344.218567
train,07420,120.347610 96.249802 212.354996 214.533493
test,2895,53.794544 31.627743 119.512848 121.038582
train,10511,89.133255 67.969383 174.740143 178.071228
train,01470,47.127789 36.095596 87.612167 90.698975
train,02639,95.905212 85.109406 221.542709 253.320190
train,04946,62.348579 32.039841 167.027466 181.804749
test,1568,76.138603 41.740936 175.542267 168.231827
test,2721,43.726643 38.939095 89.300430 93.672119
train,11488,77.287689 66.501625 145.799225 151.656250
train,06522,87.877861 87.361855 187.741272 220.696869
train,03814,39.096931 34.344624 74.157784 79.570518
test,0711,244.421982 232.253128 621.982971 756.486450
train,11768,106.965530 104.186295 282.464020 319.272064
train,03440,120.731491 91.656250 252.785782 276.614532
train,06976,53.757320 51.124596 124.161240 137.204926
train,00609,182.956619 126.889793 428.895691 432.117157
train,08207,400.727661 279.273773 786.620544 802.815247
test,1688,281.027588 241.254120 581.092529 638.888977
train,10945,31.971869 18.877773 65.858887 64.228157
train,04512,186.987686 153.506958 375.610046 388.978821
train,01824,23.953488 43.732558 112.465116 106.662791
train,01790,63.605518 54.744358 136.265503 153.875641
test,0518,156.265945 119.473946 349.116516 365.443878
train,05682,78.968903 59.082161 153.146393 161.244644
train,00400,268.014557 232.116089 554.618286 611.294495
train,03649,156.977631 168.694672 554.228027 555.193848
train,05936,348.294495 223.974884 792.795898 784.473633
train,11561,99.243790 84.969536 188.801224 183.396774
train,07552,51.331860 41.201714 108.133804 114.003426
train,02864,66.375359 28.964376 199.719193 222.433670
test,1481,97.653748 70.042755 187.455276 189.319107
train,09197,249.194153 201.312286 535.630615 599.098450
train,01599,384.218048 301.251495 778.518860 872.184448
train,02430,41.545177 39.117390 85.395309 97.490868
train,07906,356.353241 301.374420 899.631104 941.659485
train,01679,77.556709 53.346756 148.816437 155.060074
train,09277,349.887512 275.970612 836.962219 961.104553
train,10718,110.596237 86.667786 240.444977 260.384308
test,2528,51.512970 54.987541 130.903763 174.546738
test,1761,34.506702 30.598814 72.913506 79.840118
train,11681,106.374428 78.799934 225.038040 234.356369
train,05562,103.557938 84.941856 244.554260 255.136841
train,00854,95.655563 81.287865 202.833160 213.915970
train,11935,55.412521 53.767838 125.418686 136.077545
train,06804,242.128006 195.794891 496.283691 514.919861
train,08375,65.351105 55.045353 140.806549 151.583542
train,03532,75.409233 53.524014 170.071884 174.073746
test,0663,96.595024 103.410500 235.972290 278.545410
train,10783,251.824860 176.371445 495.790039 528.420349
train,01956,134.833481 96.737976 284.300659 276.870239
train,07629,340.544952 286.844086 643.805298 668.912292
train,04460,99.393295 88.359093 216.355942 224.530060
train,10837,104.870552 87.461205 206.906937 218.578781
test,2653,55.056965 47.707302 109.761223 114.912613
train,04780,57.473892 53.382774 120.725098 136.460114
train,04834,232.494568 216.905319 453.367004 526.490784
train,01502,35.346107 29.781237 65.382172 71.646164
train,10463,107.805497 108.935518 205.057082 228.554968
train,05619,76.178024 56.635994 269.277893 296.250580
train,03966,234.866699 158.947556 483.152283 493.472412
train,06450,210.200806 170.092957 554.549194 545.448669
test,0583,245.040131 229.149963 495.180634 550.271240
train,08095,263.370728 248.106491 604.080139 700.987305
train,10657,159.939255 130.534500 345.475494 353.940674
train,07849,281.429108 213.701691 602.169189 671.690674
train,01736,187.405136 202.772461 440.159210 565.062683
train,09338,186.400360 154.108124 431.232758 465.358337
train,01882,174.702576 159.250351 412.628265 447.730560
test,2467,44.038223 38.095528 88.163681 97.953644
test,0803,39.327446 29.982462 72.889816 73.643623
train,06664,54.298386 41.926929 103.333244 108.801048
train,06584,35.113991 30.346512 71.734978 77.927139
test,0457,35.968430 24.837217 74.317009 78.784355
train,08141,26.248665 21.780449 55.670216 56.788387
train,03706,328.911713 283.485748 1171.002197 1146.842041
train,05879,32.031540 24.605608 66.861748 74.259140
test,2787,198.029785 161.017761 379.435852 404.788208
train,04654,66.652054 55.548672 138.858353 158.217529
test,2833,230.404358 174.389938 451.652771 476.469635
train,07486,40.682518 36.379211 83.896393 87.516266
test,1555,117.014023 80.725349 235.936707 246.930191
train,02604,360.053619 309.377655 797.693604 953.777100
train,09043,73.190430 50.773670 144.572083 147.363968
train,05756,91.476120 73.554756 208.644714 227.164948
train,03829,38.489933 34.458420 73.604317 77.584213
train,11755,389.326508 290.458374 734.870544 746.021790
test,0898,45.437294 35.678925 98.728188 101.088631
train,00634,139.558140 145.550740 396.399577 470.760042
train,00980,58.739521 61.815407 139.562286 179.250275
test,1901,556.982544 443.651917 1212.525146 1315.025513
train,10978,145.315735 119.855446 260.600311 281.346283
train,01819,85.927528 61.479919 172.554459 177.398560
train,07766,49.193771 42.373840 101.157364 112.105362
train,05772,29.632034 28.008829 48.504616 52.702248
train,11491,37.687645 31.552052 68.767662 75.916382
test,1571,144.744217 143.654495 352.558655 413.068726
test,2738,438.186584 333.551270 927.788452 964.215515
train,02994,44.722549 35.189335 90.177940 96.402397
train,09067,124.742729 106.954277 250.429810 269.237732
train,01469,99.374870 87.388489 228.568787 224.545242
train,02620,203.817902 159.091171 356.709442 372.984375
train,10508,45.416656 36.902634 73.104591 72.893227
test,1925,387.470856 247.610245 1055.760132 1125.237061
train,01789,47.720676 43.906158 83.870331 94.203568
train,09387,59.111744 72.341492 135.096451 165.773605
train,07742,130.976746 98.749527 264.606445 278.230682
test,1691,108.516083 69.873299 233.159470 244.616425
train,03459,102.115425 76.745712 241.010925 257.810425
train,00610,341.746521 276.909729 879.268433 1001.477417
train,11771,156.034500 135.601685 343.452118 381.769989
test,0708,112.993156 94.012726 237.202103 253.753906
train,05492,252.505280 205.900970 646.511047 698.963196
test,0827,129.406555 114.842133 279.905975 300.284546
train,08285,47.322739 33.815533 93.692268 97.128723
train,06640,70.934227 59.855232 148.314087 164.379272
train,05409,416.694641 319.599152 977.355652 1022.567749
test,0793,205.435974 198.264343 393.692841 454.369263
train,01712,54.641571 54.213543 122.165161 144.973907
train,10673,207.141739 171.660416 398.073914 413.572662
test,2443,43.249977 47.322403 92.364426 117.712151
train,04590,278.741394 228.460922 635.901794 738.934509
train,04670,225.493103 185.408157 453.376190 465.133148
train,07439,58.801025 53.265388 101.970528 111.817001
test,2817,205.847153 194.177933 540.307312 620.482788
train,10593,155.755707 130.806427 364.681610 377.719360
test,0473,70.482437 59.075317 151.169510 159.226944
train,03896,36.515507 31.147793 79.192032 84.598267
train,03722,103.570755 81.249077 183.117325 196.632401
train,08165,394.664978 338.970337 790.304321 861.639648
train,10813,89.903419 98.819748 203.825272 250.335327
test,2597,78.625053 63.212994 168.433044 189.779236
train,04444,109.282150 101.741814 233.852173 274.848389
train,01972,138.854340 125.482239 322.364990 361.602844
train,03516,192.110321 250.246841 714.637329 942.795654
train,08351,27.818182 28.181818 59.727273 65.272727
train,06820,187.626862 164.045212 367.343964 418.647583
train,06794,175.444000 126.987061 386.332520 418.242920
test,0647,54.470394 43.717033 110.470428 116.019966
train,06474,87.395485 73.202164 171.503784 189.797943
train,03942,63.698544 55.775581 126.789848 139.912338
train,05989,233.757813 214.745041 523.270996 607.411987
test,2677,173.140045 154.737579 443.997253 479.312012
train,10447,267.566010 212.899689 551.547485 615.591492
train,09128,124.441498 113.067902 277.703735 296.551117
train,01526,125.835365 92.754967 272.295227 260.384979
train,04810,286.287781 239.321899 671.569885 695.684509
train,02840,381.966064 307.801178 763.065430 781.457642
train,07576,30.822601 29.663719 53.775604 61.741489
test,2958,202.560577 173.003952 365.157013 379.550629
train,11545,382.646301 275.478058 775.248474 757.998535
train,05912,48.104290 43.187943 97.922600 103.901909
train,00424,127.301384 98.626709 320.346680 403.521484
test,0968,446.171247 348.065539 1041.348837 1056.826638
train,11911,95.888878 75.003624 184.736832 190.474533
train,00870,65.510399 59.161781 126.542099 131.190216
train,05546,160.870117 136.365479 343.282806 367.178070
train,09253,221.450363 153.050476 463.765106 499.757904
train,07922,70.849304 70.650848 154.835938 170.417816
train,02414,57.970703 45.800762 112.217842 116.453751
train,07696,185.575974 126.236977 387.402100 396.409637
test,1745,244.346344 209.172806 525.783142 576.535522
train,10888,335.958740 269.846985 717.597839 773.002258
train,03784,36.368889 24.049435 62.960732 64.029228
train,03830,197.649841 166.570511 356.425629 434.269653
train,06506,105.326187 107.358826 212.194229 257.565125
train,04962,276.814911 164.380890 764.367920 758.045776
train,01454,58.348255 58.105228 127.947342 150.325607
train,10535,58.330906 50.735374 116.044113 128.133667
test,2705,404.938171 349.953308 796.400635 849.813904
train,01800,30.920818 27.350502 62.536861 67.822472
train,04536,102.096237 81.935577 214.929611 239.414017
train,10961,173.604095 134.909256 372.996674 370.372864
test,1918,317.074158 247.461426 774.407837 810.962952
test,0735,103.736763 92.011505 225.180374 244.399261
train,00999,239.355331 240.870071 526.824219 587.102112
train,08223,289.145996 211.326706 564.534485 596.638489
train,06952,440.926270 321.584106 1012.235596 1021.568176
train,03464,346.998596 247.071045 876.279663 876.985168
test,0881,94.905785 93.934845 213.968842 229.940201
train,05434,552.052673 459.482178 1131.555908 1205.003052
train,00902,69.809593 40.428410 204.367401 221.660370
train,11863,299.825806 277.360321 602.945862 690.462402
test,1637,104.018631 99.182175 224.427444 258.758820
train,02566,84.842194 97.843674 228.137207 282.131226
train,09321,329.313080 227.365173 722.018860 763.052002
train,07850,249.377838 262.119537 510.561035 570.931885
test,1983,157.198059 117.477798 308.179016 321.036041
train,02686,112.636364 85.606765 281.642706 266.684989
train,07404,351.757928 278.028541 915.161734 991.673362
train,02932,308.551941 216.343384 615.796631 613.362488
train,08158,87.512329 68.382896 193.812149 202.244629
train,00556,32.022537 29.224598 51.849411 56.978680
train,05860,53.539829 53.082764 119.744133 132.193939
train,11437,439.497375 283.192505 1025.269653 1140.539185
train,07630,548.461975 267.295898 1469.166260 1556.153809
train,04479,375.185425 326.054138 742.974304 805.492981
train,07984,337.229126 273.706696 696.341125 741.624878
test,1857,259.392822 262.541351 496.277252 569.489380
train,11603,40.386379 31.988739 75.419472 79.902573
train,00762,255.973511 219.130768 513.665161 557.629150
train,00482,266.576385 197.355087 543.033875 570.258911
train,05600,144.932297 99.213249 307.918060 287.790344
train,06449,264.540588 213.645081 571.512390 670.395020
train,02752,36.800991 35.386700 82.401199 97.121284
train,09115,145.295776 115.815262 262.120392 275.566467
train,04799,27.107006 24.472267 60.268150 64.166153
test,1403,366.526245 275.525940 850.622070 872.271240
train,01580,145.357819 142.855072 295.193756 327.597778
test,2965,190.818817 153.191025 406.861298 416.174347
test,1498,111.009369 97.609314 209.999100 219.661530
train,04702,162.224670 113.729195 349.989258 373.514679
train,11578,55.962223 42.545361 108.866943 113.300598
train,08017,58.172440 46.887959 116.255524 123.961967
train,00419,57.653404 55.972935 122.679092 136.855698
train,03650,252.640137 224.181351 534.753052 577.178711
test,0501,199.586029 176.850876 418.262054 432.134155
train,06732,155.917084 160.809219 345.034271 395.364502
train,06886,279.877136 220.812775 656.153564 717.500061
train,11698,55.052723 45.540569 113.105240 122.886681
test,0955,159.945740 150.816437 376.100220 438.566040
test,2531,295.132874 208.831085 669.451965 738.031494
test,1778,35.775131 32.572315 60.448242 62.760059
train,10701,60.513222 57.226482 135.575241 151.026108
train,02429,38.127239 31.560305 74.183044 83.271660
train,01660,24.482030 30.801268 59.289641 75.864693
train,09444,37.546089 31.744350 75.780151 84.750389
train,02203,87.050171 72.274582 179.403671 179.853531
train,07081,133.056900 131.770569 267.829346 307.008270
test,1152,26.058592 19.500803 76.990829 82.371948
train,06118,307.206207 244.615646 569.062683 564.025635
train,05351,108.132927 84.756996 250.389023 247.078873
train,08989,213.168152 160.366882 456.767365 472.271973
train,11352,174.928589 160.952393 347.357452 390.477112
train,00233,102.732155 72.412994 210.920258 232.696899
train,04128,37.425171 18.595974 82.889877 90.006165
train,09810,130.622622 149.224101 338.387949 325.600423
train,07361,207.781082 165.417557 409.405914 428.379608
test,1229,98.309990 77.016205 184.933884 196.370560
test,2060,303.778961 255.813766 568.879211 613.850647
train,10250,63.354450 51.915638 124.977318 135.825836
train,01331,27.564623 19.903843 65.337013 67.353203
train,02178,33.438141 27.056086 72.483810 75.255737
train,08912,75.562363 74.939644 156.188492 178.552887
train,06263,467.211487 344.918732 1077.286621 1206.909790
train,12180,199.915649 184.240768 406.661896 472.168060
train,11029,90.660530 50.719448 153.501617 154.376068
train,12260,55.158382 54.055576 118.261368 133.259735
train,03301,91.914406 99.848404 203.335083 261.922760
train,08546,191.582977 205.564423 495.891235 493.479340
train,00148,174.423004 134.095093 361.090881 356.525238
train,06183,78.844490 67.421715 162.963104 183.011932
test,0050,140.457458 139.042816 284.415253 301.979370
train,02298,94.017097 73.794548 202.032639 214.861481
test,2380,314.977753 312.462860 647.287842 752.291260
train,04253,37.810913 41.455593 87.147499 105.403038
test,0264,144.994186 121.573227 292.885071 316.730011
train,03135,224.805542 231.569778 512.595886 636.192993
train,08772,298.282990 190.323227 579.083740 570.142822
train,12054,250.541534 202.038254 480.697998 516.880554
train,04067,64.383606 58.044674 123.004173 139.481262
train,10384,36.173241 30.448353 74.971741 77.159546
train,01105,268.065552 236.746796 766.703918 856.899231
train,10064,64.370758 45.337471 145.311935 149.197327
test,2254,40.682564 49.161217 112.503220 146.788101
train,04387,83.731501 82.390063 217.651163 212.690275
train,08492,35.840408 30.337078 101.622795 117.670074
train,06057,215.322647 114.846161 432.375763 415.614777
test,0184,53.376321 55.290698 113.147992 124.500000
train,08409,41.823761 37.592304 74.121307 78.161858
train,00007,442.024536 368.939850 959.396729 1030.374390
train,11166,74.566811 57.047226 144.177475 151.068558
train,05285,28.920677 24.783058 59.285919 65.282616
train,09590,43.862713 34.458839 82.320679 80.312546
train,07155,38.586761 33.325264 73.954330 78.155670
test,1086,275.805817 273.189545 600.164551 692.257629
test,1366,36.502106 33.908581 73.035965 82.773903
train,09670,113.985695 94.960632 215.709167 225.467896
train,02037,159.251312 150.954468 354.304993 381.902039
train,05165,56.711784 44.233791 122.126968 140.879578
train,11286,138.710678 123.375648 296.926605 315.888153
test,2326,447.799713 363.824463 923.233704 992.355103
train,10116,88.424362 90.199806 203.512131 214.300293
train,09479,106.465286 112.599594 231.333008 291.889069
train,01077,167.589615 153.437454 345.435455 388.089783
train,06125,42.043221 26.146292 85.443176 82.885925
train,12126,274.822998 236.498535 603.565247 683.970337
train,08600,79.348801 63.306290 156.801392 164.740143
train,03047,112.181999 107.515732 285.479065 351.992432
test,0316,346.944031 363.912720 692.435852 816.960266
train,01397,243.834869 245.677063 484.284424 571.669189
train,09799,223.105708 279.528541 588.090909 554.589852
train,04115,439.015259 424.282471 969.994751 1073.382324
train,02145,42.684204 38.904392 76.659477 84.692848
train,09702,398.764954 321.222137 726.475647 766.792603
test,1214,120.657707 102.503998 261.580566 282.453308
train,00295,249.402740 211.124252 477.549927 545.156555
train,05017,275.825409 262.802368 431.827026 462.288025
train,11014,110.141922 136.062027 185.775589 236.511642
train,00175,31.442959 29.227819 59.062500 68.747726
train,07027,488.392792 346.854523 914.995300 960.796814
train,00341,426.160919 302.201508 877.022705 874.267334
train,03108,83.923241 75.453217 178.823990 186.783997
train,12069,193.298325 165.915924 359.516418 388.791687
