id,bb_1_pt1,bb_1_pt2,bb_1_pt3,bb_1_pt4
00549,37.378239,33.168495,82.501526,87.676659
08147,227.628525,162.418625,491.462341,515.702881
04652,59.980469,61.304832,129.417801,162.207962
02699,47.968777,39.796841,134.688797,129.597549
10651,412.120789,328.780548,955.273438,1019.962280
01730,27.056684,24.413185,56.288723,62.530640
02579,70.802612,56.422852,135.806244,148.417435
01884,32.760220,29.776165,60.659393,66.163055
06662,205.972183,157.490723,447.524139,475.896576
02770,51.135910,53.240246,103.995445,124.832413
01539,105.258011,75.632393,216.966766,226.820129
09137,135.693726,65.177086,232.151657,187.130920
10458,62.172508,54.197388,127.840370,140.848450
05996,189.333557,160.208893,393.236145,469.015198
05622,138.014389,92.161758,297.667938,310.045197
11995,107.667244,113.346230,264.523254,316.731964
00740,238.279938,208.569061,721.527710,821.785278
03509,94.526283,52.911469,176.047913,177.137955
11621,90.171021,52.636070,163.546280,168.925415
07612,158.706680,122.898605,332.606628,348.802155
02490,139.857681,114.862991,306.106567,350.870422
10897,234.921097,198.041550,463.713287,442.484131
07689,29.801760,27.170395,61.272232,66.704918
01642,167.570938,136.707367,372.070770,390.994873
10723,16.514799,22.476744,37.064482,44.548626
05559,65.103470,56.554871,132.078110,146.681824
06710,116.455795,83.284325,222.659927,224.449585
03592,50.662006,36.723141,116.273918,122.585587
08035,46.332661,23.213600,88.546013,82.431458
03672,73.074272,90.282707,207.750290,251.529999
04894,106.349617,95.618477,223.529037,247.007507
07569,131.108994,100.513870,290.635101,341.492676
04720,133.902557,100.888313,332.381439,346.143311
06970,59.266945,55.000183,127.022728,141.177109
08201,64.112228,54.798077,136.853928,152.971130
03446,167.836761,142.808777,323.473328,356.091370
10943,284.289337,189.966797,581.610413,596.522522
01822,40.161163,35.544781,79.454506,85.981667
04514,37.144820,38.856237,104.755814,98.665962
09398,417.354462,411.893799,920.604675,1015.882874
01796,79.818848,63.828213,154.684311,158.320236
10517,290.637512,256.356445,652.325562,772.424744
04940,44.421410,40.458714,93.475334,106.346001
01476,93.272011,57.852135,220.541275,208.474579
09078,69.738281,50.775990,142.693375,147.169556
03812,160.815063,121.143677,324.333099,323.344727
06524,239.299286,198.037186,461.560913,515.909851
11415,60.907940,52.914028,126.919022,136.610626
00574,280.376984,193.903809,619.497620,664.560181
05842,346.944275,249.958191,752.656799,822.201111
03889,46.154335,45.936043,97.375580,111.239670
07426,121.403053,88.135712,255.815399,248.395157
02910,32.748016,26.513437,58.041061,61.631687
02544,43.025272,41.520573,99.009720,108.054237
07872,93.589920,88.718872,282.743378,316.013306
09303,372.463654,323.563568,647.248962,683.621826
11841,310.670471,213.072266,632.261108,658.667297
05416,57.958763,50.313580,280.705139,260.424133
00920,37.975773,29.640736,81.257256,90.192345
00694,130.413559,120.717842,271.240234,317.704956
06075,74.058121,69.362900,157.367493,167.003403
10046,80.854123,71.615222,161.086681,172.270613
01127,157.068863,133.829163,330.223328,379.572235
09529,57.557224,51.813084,118.075233,132.261078
04045,102.442383,83.955444,204.154022,216.191452
06395,244.236694,262.864014,596.183960,689.729126
12076,30.270605,34.236095,69.131607,88.224693
03117,193.462357,151.068665,432.937897,470.915222
08750,44.755341,43.688526,85.565384,103.029922
05147,82.897354,91.168076,235.010712,290.506866
07297,92.633148,85.830917,205.484543,236.696976
09652,311.920502,339.306671,774.627258,885.827148
02015,27.289007,17.351883,70.821404,72.302666
07177,174.521118,116.688919,470.287628,474.548096
11144,276.716980,255.890289,585.809265,634.621216
00025,254.471359,207.790771,559.184570,561.500061
07343,112.033798,84.942574,418.644592,530.352661
09832,35.394276,33.574989,84.390839,96.323822
09786,59.642635,50.391140,131.858826,137.508957
01388,97.810722,136.602493,423.339264,525.099304
05093,32.680660,30.520903,60.450363,65.747314
03058,111.285767,105.159286,272.563171,305.805237
00211,111.708527,110.988068,227.235825,257.003265
11370,137.374619,120.728912,303.003326,336.257202
12139,329.326233,283.187500,781.782532,867.062744
11090,225.226669,242.096558,545.237061,659.318970
05373,145.122421,118.485413,336.748169,360.248749
01068,225.832077,313.244598,470.396393,606.379639
09466,183.058670,159.018188,424.390106,465.978333
02221,52.424831,50.457203,112.992035,122.901733
10109,91.032204,70.121902,187.213364,191.285156
10192,64.075684,57.230236,143.336914,159.924438
04271,106.665436,75.437897,210.518402,230.447052
07038,113.310867,97.474945,246.657364,255.348419
03323,61.992916,55.100277,134.423950,151.525513
08564,120.269730,89.318405,227.735306,238.240082
12242,23.824041,21.638443,43.222622,46.678074
06241,328.469543,313.690918,686.701660,729.004761
08930,75.697289,56.341831,169.645966,178.941254
05008,214.121826,169.951370,493.034027,517.013916
08684,60.500671,45.618534,120.388046,124.825951
04191,40.242958,29.187124,84.746529,86.041046
01313,174.250824,132.813080,330.568085,350.105743
10272,252.801529,152.419281,539.428223,558.616760
05201,77.241425,57.399525,146.961914,159.919525
06048,286.163330,220.145615,707.469482,756.835449
00083,39.860607,38.186863,85.390327,93.607239
04398,428.308960,364.098053,852.780884,970.101868
02353,51.048180,31.614939,116.027008,106.552887
09514,127.879616,80.848129,285.538452,289.606628
07231,44.758480,35.791142,80.790337,86.904015
09940,422.613647,338.035156,824.503357,908.876465
04078,435.113983,401.173828,948.721375,1055.294434
11202,269.379730,206.270569,598.717773,655.556091
00363,246.133789,231.316101,505.743500,564.724548
11299,129.353226,109.022079,241.245728,261.970673
06333,104.740494,98.294609,228.367950,256.254639
08842,67.436394,42.555004,144.916306,144.723419
10300,290.519470,227.388000,890.958984,1027.328613
02028,35.843845,27.223934,68.810341,73.546822
01261,53.687317,42.884655,107.853516,113.796501
04303,88.667465,80.120529,178.719330,205.628159
01181,49.243843,47.311905,102.418335,114.525078
11179,341.754425,272.285767,692.379395,744.960754
00018,71.624191,44.925907,147.906036,143.571335
08416,48.814510,44.655685,102.938850,118.740158
03251,92.698357,91.120384,197.692352,228.350906
04137,31.697556,23.480474,59.721508,60.650452
08622,96.842834,81.679382,216.637802,236.641678
03065,40.963375,32.137966,81.513611,87.619232
12104,492.011292,413.206207,984.233948,1061.122437
08996,44.501568,40.129932,90.517059,101.478989
06107,331.152618,277.117859,652.061035,685.684448
03385,265.062622,167.580124,545.613159,602.463074
01055,57.262505,52.969818,115.352516,125.616432
10134,149.150116,116.964775,308.297913,297.975525
07005,84.507057,62.276665,178.598389,202.702209
02287,210.772507,174.876953,416.073669,444.420654
00157,124.789641,117.997886,260.409091,274.661734
08559,77.790710,63.642426,153.890350,151.340652
11036,121.047974,100.407951,250.917664,266.144592
05035,212.343857,162.918869,541.467163,584.401184
02167,79.286171,72.196465,217.638733,216.745819
09720,257.601318,246.679718,591.741638,673.840881
09894,70.815834,46.585079,129.380402,129.826065
09727,353.855896,291.729370,754.808838,817.835815
01329,89.223297,81.679626,185.503265,203.130386
02160,237.512482,220.201080,457.716278,503.865204
10248,191.710754,167.653000,446.698639,476.552582
09893,58.818562,46.367596,105.222435,112.511139
12198,47.038673,38.730644,99.413803,106.242256
05032,156.312500,145.841034,385.922638,448.677063
03319,324.332367,272.412292,686.073364,746.996643
00150,114.045341,112.484573,239.015930,281.934479
11031,162.343735,126.512848,298.671051,311.059906
07002,200.244827,108.542725,378.642151,348.811340
02280,32.940613,27.563450,61.158058,68.028984
07099,194.209778,197.619324,431.070038,483.261200
01052,33.649307,34.172497,79.788620,88.515617
10133,58.314045,51.981266,111.564796,124.337677
06100,254.822784,226.308533,591.837952,644.012817
05349,299.828125,310.600677,667.337769,777.228516
03382,217.628845,235.552109,474.765930,582.891785
03062,27.776609,28.291069,50.315910,56.891327
08625,39.428474,34.626793,83.757401,96.551163
12103,255.369568,203.971069,628.266357,675.262817
08991,47.738964,41.633450,94.699608,101.770782
04130,24.243341,22.286423,46.214565,52.309490
07379,147.817505,144.117584,300.007629,336.266602
09808,157.036774,109.150375,359.853516,368.683502
03256,439.258850,333.002167,860.209229,913.519348
08411,37.497559,34.071648,72.599434,81.756210
04304,52.264576,42.738968,110.040733,120.854294
01186,110.402855,93.218895,252.496628,275.375427
09588,146.337616,132.240952,286.723663,316.098328
10307,153.844864,134.425140,298.634735,319.306610
09668,244.177261,198.327881,473.320984,487.521271
01266,88.972885,74.772095,172.437881,184.508347
06334,123.886078,107.433563,253.147034,278.495880
08845,72.788872,61.429382,177.469330,196.987122
11205,159.194733,126.379906,314.729309,335.551788
00364,73.197166,53.259125,222.526276,219.212631
07236,129.103195,108.186028,250.955856,266.194427
09947,41.450630,34.949554,81.685440,90.868248
09513,270.717743,283.454742,477.295074,518.004578
02354,354.356384,187.065063,922.994385,967.119751
05206,197.772324,166.008240,380.035431,417.910492
00084,109.538773,98.469215,338.346313,378.789337
04196,216.039978,187.520050,520.222351,597.582886
01314,211.370331,171.260071,491.226471,554.884155
10275,39.911480,37.579887,79.828285,89.251762
06246,423.883667,284.473969,1105.967041,1098.532715
08937,230.266510,223.521759,539.193481,630.481262
08683,57.818710,53.285236,112.989067,121.874664
08563,13.250230,15.126242,29.807388,35.792862
03324,151.373184,130.005859,331.593597,344.421417
12245,104.276871,91.516624,216.881744,248.373199
10195,84.386238,71.790817,162.373230,171.816147
04276,258.234100,229.771637,537.299072,600.348389
02226,52.452351,44.241611,114.172646,125.099991
09461,155.131989,131.183044,334.272278,398.110016
11097,340.782898,249.867355,768.824280,869.628723
05374,212.524994,160.406586,400.557526,395.242401
05094,33.277142,30.136951,73.018288,86.135796
08618,283.949005,148.806870,894.646729,884.249390
00216,134.572830,106.129547,243.566940,246.103638
11377,334.506683,287.391998,694.758667,729.953796
07344,34.849869,28.795900,58.626434,59.086315
09835,46.942242,32.595734,66.708450,58.650642
09781,305.680695,250.260300,593.686279,632.033386
11143,169.282028,172.982117,352.825714,408.718109
00022,79.702736,62.522949,165.873718,173.206467
07170,231.225143,147.287064,622.826355,670.930176
04339,142.658142,121.510803,295.274017,315.751038
07290,30.962437,25.384792,64.253181,68.408951
02012,34.816208,30.415785,74.829681,78.013878
09655,229.453857,173.807877,500.636169,501.512939
05140,53.412323,45.812160,104.366898,113.488380
06309,37.437187,27.913586,83.885086,79.498512
08878,134.764755,116.780960,263.310608,298.279602
06392,352.453827,349.612030,811.139893,926.826721
12071,310.094818,242.617630,580.216553,609.778687
11238,32.733227,30.387064,65.948303,70.076424
08757,36.544147,38.020470,82.113853,94.381371
00359,105.545113,81.218658,229.633972,240.036163
03110,360.215698,297.009155,696.538208,721.224426
04042,57.292240,59.165661,117.759903,131.492462
02089,34.724876,29.457312,62.215714,67.077744
10041,220.439194,167.305023,438.249298,460.432312
02369,81.505264,70.532890,152.355133,174.408020
01120,50.969887,47.093433,102.872528,111.843193
06072,99.515388,97.764206,232.457245,250.734695
11846,119.596695,91.488960,246.040009,256.036865
00927,318.017334,248.618500,718.785278,840.313354
06658,153.003113,160.790649,342.678467,417.772858
05411,65.367630,56.920364,122.797455,135.693390
00693,230.500549,198.811996,458.768097,529.974854
04588,200.198608,166.499359,444.475098,500.700317
07875,80.826973,68.850121,162.152100,180.376266
09304,191.327759,119.146957,885.709473,945.250671
02543,21.172304,24.780127,50.134249,51.128964
04668,128.335281,124.880783,255.802246,292.150055
02917,110.950104,117.810196,262.687561,324.712952
07421,267.898560,266.724274,458.142700,513.854004
11412,59.138947,50.105957,120.142693,125.751678
05845,121.320328,111.395515,247.997803,280.120514
00573,77.084419,57.727070,162.095093,168.772705
11489,109.749245,88.857605,211.448929,223.104156
06523,45.381538,36.484314,90.477798,102.653748
03815,30.863827,21.642668,60.709568,60.088619
10510,93.215561,72.292831,171.544159,178.133453
01471,49.868279,44.722775,97.252502,108.292213
02638,98.175522,90.138916,224.228790,246.792679
04947,207.981537,165.891373,405.994019,428.078430
10944,230.952942,256.338287,522.843018,609.054749
04513,170.418259,151.212112,346.706482,398.897705
01825,239.700104,237.903061,460.741028,510.230835
01791,33.419693,31.112919,69.132729,75.390305
11769,49.630596,39.138672,109.027214,116.359062
03441,129.395493,110.977020,279.590881,308.454254
06977,97.027229,84.381409,216.000183,244.327255
08206,64.373390,52.571243,126.241081,127.643089
00608,180.603302,183.816406,380.271271,469.942657
04893,55.555561,44.583378,113.614540,120.701843
04727,87.673401,80.737328,192.679565,210.816452
02858,97.472229,87.170441,282.495697,270.107422
03675,158.775879,131.619675,320.053680,329.937012
08032,116.825539,97.047562,231.590607,265.085907
00868,62.780842,51.085594,148.890961,167.997086
06717,35.923702,30.127735,64.648537,67.743729
11909,67.203217,52.288692,131.510834,141.103439
03595,181.932358,165.249176,353.417755,382.757629
10890,217.322525,215.803925,500.222565,544.655090
01645,428.991394,386.522247,837.276611,959.138245
10724,34.575920,28.417574,63.771591,68.014359
07615,94.475868,101.225098,222.506088,280.723694
02497,311.302856,295.466339,677.369873,798.665466
11992,103.802605,74.620003,185.083115,179.889908
06838,124.244148,108.515625,275.487488,354.372040
08349,107.405235,65.377449,206.137619,186.788879
00747,141.738541,100.379883,275.867004,286.670807
11626,274.003296,262.288361,688.793762,782.556396
05991,118.998985,120.993050,262.253418,306.245972
05625,427.321625,231.847260,948.096252,942.738892
09130,223.373108,180.058533,477.300781,535.244873
02777,461.033478,272.744354,1228.148071,1262.837646
04808,159.205658,94.427155,326.849274,329.061859
06665,47.718002,28.130224,93.440979,91.766403
10656,78.971344,67.388245,203.140060,207.823898
07848,60.042290,55.425240,139.062881,153.889343
09339,334.688507,273.889099,647.214539,705.928528
01737,37.541618,32.206337,71.447395,76.244896
01883,102.414291,80.438660,232.269562,249.450470
04655,30.421951,-93.056015,850.218079,1055.463745
06585,84.184448,52.375946,155.909286,163.521332
08140,177.325775,150.424469,395.291687,430.165283
03707,205.456635,163.842239,431.508118,475.470490
05878,347.354797,282.962280,734.907104,777.216553
05757,311.566223,289.179443,676.879272,796.795288
03828,383.306213,324.492981,727.619995,789.352966
07487,26.267258,24.772503,68.292366,72.625099
02605,124.289641,86.016913,298.016913,316.306554
09042,88.617943,76.481438,249.977646,247.342560
10979,73.244965,46.472511,143.050949,135.151794
01818,267.532288,207.072266,547.410828,597.977722
07767,120.251457,102.737396,266.160828,295.288971
11754,543.459167,429.633789,1078.556519,1163.445679
00635,43.533108,38.421154,92.473183,104.950676
00981,246.828430,171.871353,506.325256,463.086975
07553,134.471146,121.601028,251.908325,279.991943
02865,51.407784,28.106499,162.575668,171.725800
01598,168.915710,130.842117,325.860870,333.282806
09196,167.379623,144.757050,339.926544,376.584320
05683,280.594330,259.026245,510.977264,556.583862
00401,57.463753,51.570068,123.238441,134.074203
03648,61.858238,45.134113,198.311050,209.317017
05937,421.236176,359.959106,877.944214,943.420410
11560,71.415703,63.942993,151.955856,166.343002
11680,163.775177,144.452469,311.565796,351.782959
05563,110.692978,119.376572,295.814697,362.026154
00855,251.312744,241.794540,583.082397,669.621094
11934,229.469208,161.555420,455.719574,476.318848
02431,40.478195,37.995159,75.451599,91.815239
07907,45.784252,38.515129,90.287628,96.886383
09276,56.579208,44.871189,91.705040,86.159828
01678,123.613037,86.510994,362.401001,371.258942
10719,196.441360,136.747467,403.331879,455.087555
10782,168.700836,161.512711,387.377625,433.581635
01957,23.411829,23.593113,60.752483,62.735229
07628,48.593262,40.427765,116.240799,136.702438
04461,256.687805,189.996384,557.266541,585.283020
10836,120.105408,96.258308,254.965485,289.741272
06805,81.966866,69.927216,167.510803,180.874435
08374,37.506012,39.291775,85.424881,100.110092
03533,36.597107,32.045639,76.031448,82.947708
05618,189.031723,175.484512,395.135315,411.378967
03967,215.135391,149.196136,495.395264,511.808777
06451,62.344276,53.101875,121.060432,127.575066
08094,103.904694,124.754562,257.256775,318.366394
04781,56.797642,55.579056,120.086945,137.890350
04835,396.873474,365.728485,986.783264,1081.319824
01503,33.268639,29.995012,72.104897,83.226761
10462,161.344589,128.991165,348.549744,373.083832
09900,164.407928,140.618073,326.580475,388.805511
07271,106.943565,94.917175,249.206436,270.764648
04038,57.112904,46.497959,111.317223,118.253967
08899,56.933449,51.008049,119.559753,132.908035
11242,52.751965,40.353527,130.737350,141.998047
00323,298.461426,245.828613,621.899597,723.942078
05241,58.130783,60.504250,124.899330,139.859573
06008,53.058022,35.613052,99.004189,102.512192
02313,43.302773,34.894657,84.708382,87.660149
09554,44.412003,20.731924,96.035271,95.566315
07191,368.731501,230.597252,608.359408,649.946089
02388,35.248482,29.168694,72.424942,80.246262
04343,60.278057,53.401417,130.730301,144.244659
11139,235.653900,195.576492,544.982300,669.689514
00058,54.479473,48.482262,108.226250,119.165520
08456,30.483553,27.395527,61.861679,64.912041
03211,69.061287,63.842316,158.173737,176.840271
06093,249.089218,107.427498,870.309326,929.692993
08802,75.210930,59.287167,170.786575,185.807419
06373,114.497795,92.796776,242.889175,259.116882
12090,52.636604,44.071461,95.317734,98.298248
10340,508.250092,341.683136,907.717102,846.285522
02068,110.146568,86.274933,232.515610,256.285706
01221,177.321808,176.961136,399.091583,476.218445
08582,179.139328,190.679855,468.844666,552.557068
06147,324.268768,229.992950,726.261719,762.715942
01015,153.333282,134.756790,383.715607,429.233521
10174,204.943726,168.136230,409.436096,433.965118
04297,47.593948,49.720207,92.882294,105.581261
04177,323.776947,247.188416,619.287537,646.494019
10294,72.455017,85.497040,208.169952,239.437195
08662,102.802094,93.867073,201.356720,236.581207
03025,202.400879,188.934174,414.234222,450.297882
12144,61.011471,64.987419,124.673027,146.792496
05075,76.517677,68.908447,160.001190,178.121201
11396,71.501991,69.808144,209.645096,253.124725
02127,428.802734,394.992401,799.012756,893.690430
09760,52.460434,51.704987,129.342545,140.823410
09480,111.905251,82.828857,333.966400,350.126495
07045,216.660736,187.341751,502.393829,580.851013
00117,251.847794,227.212830,557.403259,642.788330
08519,89.017021,95.208176,211.546844,249.702423
11076,51.932404,50.087299,99.519867,110.499657
05395,295.076965,262.328125,608.665710,640.093506
09689,102.109985,98.612274,203.362152,233.397690
01287,83.983398,88.779015,338.746582,352.257721
04005,276.220367,263.693420,582.726196,642.519348
12036,95.766385,92.254757,223.698732,240.110994
03157,280.715179,186.153580,593.538086,596.824219
08710,75.539673,75.058456,172.073730,198.023193
06035,346.356201,271.027466,730.691589,760.991028
10006,354.146790,247.685272,703.175598,743.281616
01167,238.759247,218.349823,511.090240,557.164856
09569,346.608429,136.496262,1220.670776,1340.977051
07137,146.945953,95.635284,559.394348,561.315430
11104,320.507416,283.202728,643.665039,721.501160
00065,44.316616,34.898163,83.960243,86.755234
00385,277.376862,246.453323,570.807739,628.400940
05107,69.864540,55.389507,140.847198,150.353897
09612,202.907990,136.339813,388.707123,384.840607
02055,176.878632,163.676224,369.607574,409.327515
05333,42.086128,35.793228,83.436943,87.634537
01028,28.601051,25.114487,57.097965,60.718552
09426,81.579231,72.334282,148.389862,158.869659
02261,46.547321,42.439091,88.000786,90.986931
10149,97.672707,81.528206,200.038223,212.485367
02181,144.777771,147.303833,319.749786,361.416351
09872,49.925449,50.333462,103.265678,128.376205
07303,258.978760,238.566544,547.570435,623.028198
03018,37.116226,31.468945,68.519714,71.119461
00251,173.017441,119.114906,331.868195,359.918854
11330,96.800858,76.010765,200.477402,201.044678
12179,121.188049,117.775047,289.090088,330.492371
03083,39.200558,34.302963,78.144463,87.849106
08970,289.234070,267.345612,585.338440,655.965271
06201,69.406639,53.313751,145.172852,155.235184
05048,78.145081,52.704380,146.914825,147.055130
01353,110.393829,87.356346,187.359665,194.463638
10232,433.716858,279.162476,1051.889893,1068.305908
07398,17.401020,15.026588,35.620632,38.940399
04231,71.081871,48.998924,160.052353,172.484085
07078,341.597252,484.902748,1326.113108,1113.317125
03363,20.991459,21.114269,54.506260,57.007248
08524,282.581482,181.484940,553.662842,535.138000
12202,45.521034,39.505440,91.001045,100.368233
00700,198.457535,175.321777,361.614990,394.044464
03549,66.328026,56.984936,147.531250,164.022552
11661,268.244171,224.354919,583.832031,638.934082
05582,150.694397,84.519554,465.446655,477.145447
09297,325.832947,246.755524,617.097656,621.938416
01699,148.310898,124.651573,346.218842,371.350342
07652,44.899067,46.272839,103.489761,118.410408
02884,69.908325,54.073021,137.314651,141.700821
02730,160.153931,133.790649,381.434052,399.298950
01579,31.557177,23.077543,87.830475,90.170959
09177,17.549534,17.008924,37.345566,44.434254
10418,54.804180,47.999199,108.539169,119.465485
05662,114.852478,101.210739,323.357758,393.326538
11581,56.372940,51.770527,145.539597,178.306015
03986,164.785431,166.765793,350.316101,407.735260
08075,69.400925,61.415024,143.655289,154.965317
03632,274.397186,205.736145,588.543945,619.800781
07529,35.175026,32.421059,82.304146,87.649551
04760,265.612854,256.063812,581.655518,652.387024
10483,48.778740,41.578117,93.160500,100.368103
01602,52.367104,39.038208,112.021843,119.252335
10763,189.903275,152.957581,410.541962,422.688782
04480,288.018982,255.911148,605.234497,733.666077
08395,36.998638,30.067509,72.399925,79.564957
05519,133.700714,84.858086,264.163818,259.251740
06750,170.272888,81.144127,360.961975,331.880676
10557,81.108406,69.791367,220.114670,249.074158
04900,40.284897,29.758326,84.673462,88.699226
01436,330.472504,303.078644,675.376160,730.155334
09038,160.734512,158.943604,364.694366,424.568481
03852,138.922729,152.382965,289.465698,344.045776
06564,40.582870,37.724804,80.411446,90.266174
05899,371.096588,339.234924,845.170166,910.358582
08241,73.759224,59.481400,140.118973,144.498383
06930,124.850403,113.790810,210.849670,214.339310
03406,31.903786,30.130239,62.786953,73.833908
06684,39.387634,33.240688,73.552460,76.760742
10903,59.204323,56.273449,125.458527,145.698730
01862,45.646469,42.905994,98.579384,109.151741
04554,265.360748,208.421967,620.862915,678.478088
02504,218.543945,174.538651,445.628021,479.392578
09343,346.871307,289.590454,706.393677,783.389832
07832,62.893482,60.945549,130.129608,149.240082
07786,46.675743,38.331409,101.662743,108.821205
10998,170.982910,128.987900,332.670013,341.257019
11801,156.406967,133.320648,293.968231,305.906952
05456,68.489594,56.303726,156.204407,168.498337
00960,89.140610,67.439758,182.609116,188.822128
11455,235.375198,237.113266,577.165161,684.925415
00534,251.267303,217.160004,538.491150,598.486145
05802,85.654739,67.094650,171.916977,185.562347
07466,118.774384,69.222214,246.965805,252.816864
02950,172.500977,145.796204,420.846252,441.455536
00889,99.497818,72.406433,205.678070,218.932632
03574,241.251297,197.752945,512.903870,555.923279
08333,46.980873,42.174999,90.859192,100.324432
06842,208.155685,180.683044,462.748901,537.826843
04426,65.929771,56.097969,130.432617,152.051437
01910,78.993553,72.693687,172.776352,192.431824
10871,112.952721,84.582352,218.777008,230.242142
01544,52.790512,56.115494,110.176773,128.480652
04872,270.399597,259.864868,662.325073,677.352966
10425,228.294708,170.059860,455.614197,474.335205
03694,79.477379,75.748055,206.973114,202.855942
06416,89.920830,80.028008,234.932510,261.949493
03920,68.312698,50.019035,139.343292,147.467590
05970,158.074890,126.341240,335.703766,370.036987
00446,168.482803,142.619873,327.904846,339.418854
08048,32.154819,40.783157,81.535347,112.297142
11527,84.808853,72.517616,163.466064,175.520050
02796,34.965385,32.181469,76.997131,81.351891
02822,104.194626,67.592209,221.671677,216.977936
07514,57.959492,78.512093,168.528793,215.610596
09231,41.361622,31.625118,95.378677,102.365303
07940,518.172852,417.026367,1252.015625,1412.241699
02476,173.711243,150.906479,353.981506,372.896912
00812,33.425415,29.753454,55.048435,57.598003
05524,134.688095,154.759369,467.217377,557.149292
11973,64.518661,52.929863,129.506516,134.619003
09005,129.508423,119.500061,274.283630,287.432373
02642,101.027084,94.256989,245.604858,282.691589
04689,48.961906,39.464394,120.448982,135.840591
00592,130.023727,98.056198,267.563477,276.385010
06559,104.733353,65.115074,219.668579,217.840393
05710,580.691284,506.436829,1264.578979,1476.079102
11713,36.023895,32.979439,91.120628,104.146088
00672,133.906723,123.363998,329.372314,369.372742
04569,140.328766,117.217804,298.974121,322.360840
07720,217.484314,212.033356,438.143860,485.377930
07894,73.123314,45.383076,150.506897,154.304657
10611,37.407612,32.861778,88.113785,92.628143
01770,83.640808,66.671661,175.096359,177.887100
02539,22.457717,24.360465,47.802326,53.815011
06622,85.463181,71.017319,184.243561,195.571030
06996,104.105705,80.961197,244.369431,286.318756
11788,68.801170,59.757141,139.930908,151.034485
11468,137.667496,102.609993,260.152679,271.377075
03740,135.738113,106.317741,290.839050,301.374146
00509,230.819611,182.436050,425.578949,435.748566
08107,268.080566,208.085266,539.106262,575.749817
01490,254.034454,224.393723,581.811646,617.292358
04612,63.086498,59.263157,135.211029,152.312897
00979,116.893051,103.614655,239.431656,260.459686
06606,96.898926,82.432602,228.052811,252.922272
11818,168.894608,130.640686,365.726959,359.690948
03484,163.735336,145.298584,360.478180,417.423706
10981,68.112534,68.906250,144.331360,173.340302
01754,73.747604,62.735844,154.240799,166.313095
10635,297.540344,228.040497,610.498962,635.384583
04982,94.589722,102.060379,227.221069,263.257813
04636,204.842285,141.521652,450.278442,457.338196
02949,176.456116,157.214264,413.809387,483.097229
08123,153.978775,164.094574,352.270142,407.538971
03764,226.589905,193.445496,466.962677,600.649353
05880,103.679794,80.770958,188.723740,198.945175
05734,35.403057,32.919357,82.258904,95.334633
02666,28.171825,29.975224,58.943611,63.614063
04919,83.287262,70.210594,184.072632,196.586182
09021,249.176834,211.657028,524.913635,558.953857
07704,65.471664,50.685349,123.705368,136.412933
02586,204.995102,116.042038,621.544006,593.387695
11883,67.893295,59.922127,168.652969,183.449066
06929,165.774826,96.630875,445.692200,425.425812
08258,40.770916,41.049000,104.089302,131.896027
00656,85.874008,77.356689,165.820709,178.638168
11737,56.643536,50.407707,108.909309,118.597847
07530,65.615417,30.498816,161.153183,169.657684
04779,60.101158,41.358936,106.183044,107.311707
02806,204.577271,195.890488,514.181458,569.881042
11503,60.931618,49.119598,112.553268,115.550529
00462,224.702133,161.207703,452.846100,478.223450
05954,272.073517,4.883560,921.448914,986.730774
11957,144.124832,125.176186,300.630615,319.005219
05500,113.921814,88.017967,242.890030,260.348633
00836,54.385643,41.060928,111.135803,116.812363
06749,270.408264,251.383652,565.589783,611.296265
00782,471.433472,434.824280,989.535828,1128.405273
04499,269.468445,246.472778,543.495239,613.580322
02452,163.586945,143.347748,320.183838,327.327911
07964,53.708878,43.758038,99.712296,107.345802
09215,161.761765,151.348969,372.539581,454.361847
10855,78.070717,73.037865,156.327515,174.408905
01934,102.209854,97.716576,210.594925,241.053146
04402,31.019779,25.807985,57.621849,61.611526
01680,156.196030,135.310730,341.204498,348.081787
11678,127.286499,106.834923,272.124329,303.908417
06866,251.322037,167.962830,623.910278,641.094238
08317,248.615891,204.618729,519.068237,578.645996
00719,29.531977,28.760048,59.871216,66.254860
03550,37.100853,32.263584,69.637260,71.819122
11598,24.427288,20.603424,43.560860,46.254665
03904,46.188290,32.170097,82.771255,83.087898
06432,143.108887,103.030197,287.803925,296.697327
10401,338.072510,270.274139,702.038086,794.271790
02729,167.985611,143.618607,403.518494,439.585846
04856,440.783752,295.651703,937.347778,966.199585
01560,158.943008,133.970612,320.380768,332.166534
11791,75.623589,70.185104,163.980957,166.429016
00944,59.154190,44.466930,121.471657,129.198090
05472,113.433617,57.001648,270.626343,262.622803
11825,59.690639,51.946747,164.282166,167.268845
07816,83.808441,80.751961,175.763367,194.213074
09367,94.367722,77.640862,224.227997,251.330826
01769,63.323765,48.615772,142.793457,168.340546
02520,92.992432,70.132889,221.238144,237.626404
10608,412.325684,340.885773,935.881348,998.104309
02974,213.275909,162.913544,447.443970,485.501404
07442,38.531761,27.274963,68.860954,70.724190
01489,149.329529,145.750229,337.349579,398.407867
09087,139.083145,133.146118,306.957733,312.576019
05792,110.305733,108.422806,225.438126,267.159607
03759,33.924232,25.959667,62.213676,62.332588
05826,309.462036,208.298279,668.505432,726.754578
00510,118.234985,99.451675,227.343689,258.678864
11471,159.808868,135.665009,332.059021,384.772736
06540,176.739059,119.317421,395.714722,383.666840
05709,590.812134,493.862701,1251.222046,1437.340332
