id,manual_1_X,manual_2_X,manual_3_X,manual_4_X,manual_5_X,manual_1_Y,manual_2_Y,manual_3_Y,manual_4_Y,manual_5_Y,Gender,Race,Age,label
9413,0.32745593077345764,0.7796584352467494,0.569366902242723,0.38775553595927953,0.7608012892485666,0.39226615880216736,0.3563914792968325,0.5513118260739824,0.7882710483365286,0.7555302272454845,1,0,1,3
3769,0.16556090287891956,0.5399321712925919,0.21587861874458572,0.22795167239243896,0.5555232008378326,0.42306049424795195,0.446317275731626,0.6268256797087584,0.8325786242707335,0.8186245553805288,1,0,3,4
1998,0.2944816445299703,0.6975350485951629,0.5181557292773122,0.32404232661690563,0.7611212865092022,0.45332391639308756,0.42896996326188397,0.6228876171007248,0.7312799005975492,0.7100910503410055,1,0,2,4
4812,0.0961466244299116,0.35671429633351687,0.028807223204655216,0.1166397730611259,0.301086458256771,0.4182289631808371,0.40458664014028545,0.5507623255096175,0.7456613870172619,0.7261731479528161,0,0,3,5
4807,0.20828382799357487,0.6202181698180719,0.34306569561177847,0.24288983081464632,0.619541610623134,0.44155184411236825,0.43619927569400996,0.6870607760414185,0.7427631713818006,0.7766360085226448,0,0,2,4
1028,0.25041129014882113,0.6881428985608756,0.535740431402502,0.4221842758131634,0.8251401888639591,0.4668712125988984,0.3426999978794556,0.6224152494946854,0.7950359881659579,0.6778302702233577,1,2,2,4
11949,0.42836203200877365,0.8778347165051705,0.725537115170595,0.5212283666134521,0.8555462337146776,0.3321527531592196,0.2948312445984131,0.5654062949909853,0.7924395853959499,0.7395694104925657,0,1,3,7
3534,0.2921825333555833,0.8020105361855557,0.5314913906674822,0.3385332591641771,0.6755803869392168,0.34047201181837095,0.3746526640685834,0.5037711516153944,0.750564050234999,0.7395494424145312,1,2,2,4
3521,0.5092928969814706,0.8742082603750589,0.7140024020385922,0.42028802682612454,0.762952778502367,0.3692826391575499,0.41145005997180434,0.5836348111616528,0.6855411654886826,0.7241935183701065,1,0,3,4
10255,0.341945338098935,0.8336071192515456,0.6203833963197808,0.4053877948357012,0.7490401883456277,0.3923343772219786,0.42370599665262426,0.5801544535086083,0.7785910408321596,0.7923139907898523,1,0,2,7
10240,0.3166752215888056,0.7560597128597688,0.5703423239142613,0.44803283983035497,0.7877459238510448,0.44020276375767126,0.3591548800222265,0.5388289593553832,0.7854220438156947,0.7396411656689111,0,0,3,7
7607,0.2833610195940544,0.7822554960826462,0.4923494724506197,0.30304927684344185,0.7451731366418972,0.3672302686608973,0.38236297659191615,0.5938162697670618,0.7447083848786983,0.7546114069806149,0,2,2,4
7612,0.08632734036240189,0.6269773007637702,0.16226180815189203,0.22604561100846324,0.6178628644558307,0.45643990543751956,0.3091381034074055,0.4517653441037115,0.7954695488406446,0.6762283948171686,1,0,2,4
1661,0.24628202007723943,0.7535062630012752,0.5038475286039595,0.2700558570111674,0.7693599471693701,0.40433242764714483,0.38627817352639593,0.5427619225234552,0.7443863868038498,0.7413790377775462,1,0,3,4
1674,0.22954617211736203,0.6699326421875372,0.4309060806558387,0.3120703845843302,0.7098302401927543,0.3941148600183625,0.35480626516157454,0.5845675424178475,0.8007567239443624,0.7739183415088005,0,0,2,5
3885,0.2095190307448113,0.771349584675961,0.4925843262307874,0.287014203787847,0.7250698453598943,0.3476855620045392,0.33596947696713597,0.5159444193923904,0.7310676169298544,0.7402773123827192,0,1,2,6
3890,0.16119976036351868,0.5681764365380998,0.28094189364995875,0.16360982448686873,0.6157575855464592,0.4168536675944898,0.4105170773402495,0.5785215395770854,0.7096640106341355,0.7127574641440797,1,0,3,4
5552,0.36239835916378255,0.7508861233618717,0.4909564839055949,0.20559235940870954,0.5630008625229792,0.40395646186335454,0.53759506693916,0.6072206609699126,0.7251325891665026,0.8430445173630927,0,1,0,5
2399,0.2961289693593599,0.8073448294116493,0.5856105068080998,0.31609496518550134,0.7813077483406634,0.41828659039573857,0.41080702016547826,0.5470903596535432,0.7350344541628463,0.7348156369486633,1,0,1,4
5547,0.3584896284618073,0.8031260133646703,0.5178873984549307,0.25222365650648704,0.6073749078719971,0.380079665775027,0.4822548066337456,0.5537791414309551,0.7376978673688613,0.7949159462497437,0,1,0,1
12100,0.2102417033466404,0.6441138331444908,0.4043189877655187,0.26493045551107525,0.5961048353948545,0.4132093986892509,0.4389568678951321,0.6469258805416012,0.7782395540606074,0.7923111341790895,0,2,2,7
12115,0.19461428352695043,0.6938563529061866,0.39137594807983606,0.26147716328681775,0.6086917997160017,0.4146453541724667,0.39904834060856764,0.5238418905662947,0.7837194439373828,0.791254148840491,1,1,2,7
9012,0.2732584117325857,0.7255145148806487,0.5712550311722231,0.4906333596795546,0.8342019888541331,0.49364358408096665,0.3461259530047259,0.5526537711827566,0.8241006318509905,0.714935704051796,1,0,2,4
3368,0.3677650063790701,0.8654833577155663,0.6522063748157282,0.3519843255036513,0.7707128029788046,0.3627033903300972,0.39106215036348235,0.6405199519700651,0.8219663728401266,0.8219663728401266,0,2,2,1
9007,0.2510203457529167,0.7224515194216784,0.5257918818575357,0.3389311478865838,0.7356359051000881,0.3934137746325674,0.35803425898658575,0.6225398193864654,0.804687314150904,0.7518682320167801,0,0,3,6
690,0.4454051703828161,0.8847815862474661,0.7801674821587176,0.41402517111833104,0.6807869045824997,0.408652843852408,0.40516291278094546,0.6493263922711967,0.8411644227452465,0.8272141052816911,1,2,2,5
685,0.3900188540295677,0.8145407325269217,0.6648149962582195,0.2810131015910488,0.5569699084419384,0.41981846823716357,0.4488559165467389,0.6761903733005961,0.8026014346325722,0.7891670491528667,1,0,2,1
10409,0.07352617336887894,0.5150503393701259,0.0994980040089374,0.181743656929249,0.4977357856100868,0.42635743909150775,0.4586949801421563,0.6300850851548802,0.8273452230081229,0.8273452230081229,0,1,2,7
2874,0.15868900260080623,0.6305775225591272,0.37847405188993183,0.2660873421235578,0.718658292328247,0.43884682429664235,0.3787281808947083,0.6365222217857124,0.735477778214288,0.696809233307704,1,0,3,4
2861,0.34554865937256946,0.7709294509115427,0.5327254672797908,0.2803674776790829,0.729757167193435,0.38620559203505667,0.4072328215535547,0.5365063355065077,0.7321970470918441,0.7696088380893861,1,0,3,5
1429,0.27365192384973686,0.7262339780499885,0.5083849365299008,0.30332458130545037,0.7501296579479524,0.4132354838672327,0.3940662490814519,0.5847696424361236,0.724822082655194,0.7142320281841157,1,0,3,4
10641,0.24422545962219241,0.6962909765943531,0.41674688473469335,0.3302867510602805,0.6635748342647092,0.4044897204874908,0.42941892894102207,0.6531993468813653,0.7513269020524243,0.7743423194698034,1,0,2,7
8946,0.25455608608177926,0.6814114417883552,0.489439655488112,0.3062192843887776,0.8035274203083439,0.44325373164193915,0.34167833707606277,0.5417461449897201,0.7787115434052975,0.6692912380328659,1,0,2,4
8953,0.2978012849074726,0.8283934244332057,0.584778902461606,0.33118255031421057,0.8050301552536253,0.42384911144019877,0.42384911144019877,0.6151845651754602,0.7708018558958455,0.765687413049288,1,0,2,4
10654,0.2589710366352648,0.7174987337129296,0.5006101070430176,0.210724003056903,0.5868626112737383,0.3788524888745316,0.4430136158892461,0.5512137604640134,0.7645698417366014,0.8145848171994229,0,0,0,7
7213,0.32163810115918173,0.782966786168043,0.5798029025138611,0.36645366372995725,0.8456406713995974,0.4339666968568605,0.3765922826819721,0.5771717126254476,0.7960696433523791,0.7207844101622126,0,0,1,4
7206,0.17580808791466174,0.5953208955554623,0.2881812567748812,0.28068628982486193,0.6028158625054816,0.4808336045737258,0.4152456348455157,0.6020542271964003,0.8166859553767563,0.7670047025593745,1,0,2,4
3120,0.4171447056713377,0.8467662475697273,0.7112885414992818,0.5509967422488697,0.8325603366740264,0.40211076821487246,0.34545448999246836,0.4797128129682985,0.789266629247635,0.739858554728353,2,0,0,1
3135,0.43730604804447515,0.8867269639873674,0.7556245806495858,0.39766260538609327,0.8541650653852376,0.3836092845043505,0.3805570622041546,0.5682304264227647,0.6858732067560681,0.6766399253685926,1,0,3,4
10820,0.35381507083544533,0.8327158320125128,0.6730767266464155,0.4640377363469537,0.8251171231705509,0.4176792405011165,0.37771854571120533,0.5918079058815479,0.8059096993732313,0.7687962351704046,1,2,2,7
8727,0.3025351790823877,0.7594983435436675,0.5508851614903032,0.3396215207978277,0.7346670264954303,0.3426948411675775,0.3397845874826085,0.5350331492762619,0.765193742030565,0.7394282226512463,1,0,2,4
5296,0.3461271005250527,0.7337064460208357,0.45686405638099076,0.27460727270645924,0.5376090165276232,0.24812111166874867,0.3030932492466601,0.3125717050387281,0.6329260747141288,0.6935843170952533,0,0,2,4
5283,0.24481187114485037,0.7335418962629308,0.4717897796555554,0.36750052792609755,0.6864865858825991,0.4090813551052182,0.37677460458188927,0.6228249737214834,0.8551571921432948,0.8319256555776146,0,0,2,1
2448,0.20727467848295,0.6904706670513835,0.4595047942384759,0.24960522593654014,0.6679056858436583,0.37044411501691626,0.3697794161497024,0.5920173280347695,0.758088185640257,0.7510049883365081,1,0,2,4
8732,0.2859552122287785,0.7374066219742572,0.5235677757137754,0.3154486758211098,0.7169748708417946,0.3995924928301023,0.3842195403678311,0.6064146767617424,0.7649121817173673,0.7602545712995675,1,2,3,4
10835,0.21299847738777,0.6376798865835333,0.35085498477851523,0.2974888288344236,0.6065520538020764,0.44188681180076106,0.4245311532665316,0.6293267883147193,0.7924665715693174,0.7959388389318829,0,0,2,7
11329,0.4588148052006516,0.8949813175694514,0.751864470756255,0.44688762781204283,0.8012748528304654,0.3462911377091618,0.42387305103472617,0.5027463917483558,0.7445438636904875,0.7936791537316713,0,0,2,7
154,0.2817328779671816,0.7597839174793208,0.6156071747820466,0.5392765458760282,0.8573220832813897,0.4693024273737644,0.3652909643616639,0.6414196418750296,0.8540746573451136,0.7683781952693408,1,1,2,1
141,0.2739589835132826,0.6966289064519301,0.494767472077069,0.37224234454316457,0.7368813767294929,0.40453211261232186,0.3436510000244299,0.5380845744596088,0.7487832390810939,0.6881773452742946,0,1,1,4
4267,0.4639442182889336,0.846489019756871,0.665283889352024,0.2357594489347426,0.5936960046558651,0.338458136974817,0.5099996974332048,0.7047703431325293,0.6440164699597293,0.7959000075862741,1,0,2,4
4272,0.6147553124492077,0.9461921845308006,0.9228118571356317,0.6023759937194572,0.7921639121875884,0.3185809639753215,0.3659420534027493,0.5089920369081211,0.7747969516119328,0.811526162711364,0,0,2,1
6526,0.44272573159367207,0.8466402736245003,0.6603922775913661,0.29687649074347305,0.7232212653206498,0.37483193388333724,0.5023957695183969,0.6084077539065944,0.6964468713869957,0.8204187318142452,0,0,3,4
6533,0.3590078554718206,0.7946145227823365,0.6485991754056202,0.40686338558723356,0.7958842486499913,0.3850756559631367,0.3532889767969127,0.5394825477602441,0.7284223664224235,0.6940032343515025,2,0,0,5
11174,0.4786389189219673,0.9318837175977073,0.928252119550157,0.6544937137892292,1.0170980976664032,0.32190742287193913,0.2858284214662443,0.49601817760638856,0.7642633350863317,0.74230541824721,0,0,3,7
11161,0.3528476335513445,0.820225928754805,0.5983827748103052,0.4346926806376647,0.7082274432682615,0.3940201986681147,0.4013972016532515,0.5507815121022719,0.7794686046415126,0.7960668613580705,2,0,0,7
2615,0.31143199561362916,0.7866067439193785,0.5157006119862133,0.30085146548657915,0.6873136177162994,0.3553203344842334,0.3736052443821123,0.5246889513441256,0.7356739715481128,0.747588321975263,1,2,0,5
2600,0.30279785418115707,0.7727837073009768,0.5261383305563816,0.2815218771075025,0.7501846800636313,0.38045991181034006,0.39309052444241405,0.5660354653096584,0.7137787209765869,0.7275676584868542,0,2,3,4
1800,0.3759541318943677,0.8345187916147507,0.4783388610649345,0.21119600577466313,0.6991761113179155,0.3645114878272543,0.5001362177329148,0.6114478242596049,0.7088238600690797,0.8354052940837818,1,2,2,4
1815,0.16321779834936084,0.6145242985727344,0.3007953924623837,0.24681751663257456,0.6438595210384036,0.4225536668509587,0.4116694180306856,0.6589419802426482,0.7866830385943018,0.764187297422715,0,0,3,4
309,0.4106905340628328,0.8171859098100345,0.6145787992769024,0.38606004677345696,0.6894397836062802,0.368639470199173,0.40665869647597197,0.6854289319922695,0.8004051961555286,0.8247987399948706,0,0,2,4
10185,0.2217748871900912,0.7468196448494271,0.48429726601975914,0.31347725068412097,0.7092146976784824,0.3895344365054807,0.36431819420318606,0.5450387321481762,0.7856722112204035,0.766934576216576,1,0,2,7
10190,0.06999965737856954,0.38484944924811465,0.01525261333289555,0.14527985897508902,0.3437831341464237,0.42826195223319447,0.40483587022822837,0.6157201698004364,0.7891359545720359,0.761001527453237,1,0,2,7
11728,0.2961473022158068,0.802814958342167,0.5458605577773901,0.3811939781788176,0.7177682823791559,0.3255612215796577,0.3151477944126117,0.47133576523808557,0.7435360330445588,0.7405530900367083,1,2,2,7
7866,0.28711736815459976,0.7462397950686442,0.5110567288476521,0.25229125887090975,0.7842173467568402,0.40594934479113143,0.4108920133661389,0.6344127775375902,0.7432760912778805,0.7432760912778805,1,2,2,4
7873,0.24407364322010727,0.7283112885988404,0.5066659508026304,0.3183218830401028,0.7176772695964881,0.3697871161383409,0.35711193462486124,0.5401163576124901,0.7400048700110294,0.7231138580542351,1,0,2,1
2049,0.3007656426973739,0.74415032794919,0.5022999656454411,0.32027613561619767,0.7436845321334394,0.39201274613965187,0.3879226177248361,0.581355425350697,0.7137361939700722,0.7067193884682125,1,0,3,4
5682,0.23353576671305548,0.642217699736133,0.24465773916049208,0.15347104627023642,0.5278029359041403,0.3782684001523339,0.4344436205607884,0.563943213870399,0.6684727797776803,0.7590735534491659,1,0,2,4
8333,0.3999498476685035,0.8149839787618118,0.7365853509565853,0.4819721329798438,0.9018605977134175,0.4153437059308901,0.3771490084864627,0.5495152635452182,0.7886577501108222,0.7231197078052335,1,0,3,4
8326,0.4141211452173668,0.8650038030794643,0.6735266882178975,0.2936857329570795,0.7337417104907462,0.4226731123142576,0.47499052993195917,0.6675390885463401,0.7330687422532725,0.7744518955212658,1,0,2,4
5697,0.27102071201627925,0.7342191586539027,0.4755254397086145,0.3142544764435163,0.6233565593450401,0.37162720187160064,0.3969556200128372,0.5733849974350238,0.8035536528721008,0.8192445633183113,1,0,2,1
6897,0.27787430224665205,0.7750595515128916,0.5390687209868955,0.30995119605182186,0.7567292688895667,0.3954451109490109,0.38693219369472703,0.63378062061084,0.7410329086315691,0.7410329086315691,1,1,2,4
6882,0.25311146491804465,0.6801783209438879,0.4625034468605432,0.33339811250109974,0.6736644764880032,0.3687794530771655,0.35026569970192073,0.5262244738695948,0.7536389836839932,0.7323989434193138,0,0,3,1
4673,0.29937077416665314,0.6925727782901252,0.5478248260476599,0.43764262464018716,0.8049136802872416,0.46849010379412764,0.33332108223479756,0.5314491740290159,0.7536523047243263,0.638842804251432,1,2,1,5
4666,0.5191924348919456,0.8857236556344735,0.8256319120093417,0.4450824416843693,0.7455208631166166,0.37863657904838116,0.4388957843098636,0.5925511602662666,0.8140019585920949,0.8712436238501945,0,0,2,4
540,0.29167312171112825,0.7809226539898203,0.5366027821660003,0.3924999341159717,0.7597791020778997,0.45643355957742515,0.4436854431091816,0.6811411763779481,0.7837635139473074,0.7761416112358133,1,0,3,5
555,0.28874620889474983,0.8475001384334195,0.6239985666179518,0.37067670422333127,0.7879097597845067,0.36106479682477816,0.3733554979782417,0.5391765064695849,0.7725756798888953,0.754160319574783,1,0,2,4
2201,0.3191299970328085,0.7669170004956255,0.5280942611424767,0.3177871317109616,0.763266930325505,0.3759128357965356,0.39589281609914667,0.6391813999912908,0.7283376867831708,0.7457317704574139,1,0,2,4
2214,0.34346336412256834,0.826009702464734,0.5889184633136629,0.34817753978149063,0.7706008577698364,0.41842543436948876,0.4155227638496611,0.6003727495239912,0.7651838170313177,0.7649156988708518,0,0,2,4
12098,0.22813976702293706,0.6187335858254454,0.36688485406308347,0.30924029513062085,0.6337289609531468,0.41649268363171665,0.37607617552101785,0.6281547965331512,0.8098742964044888,0.7759072310774122,0,0,2,7
6132,0.27331958372125165,0.7700834845952168,0.5389131130888078,0.3612206708158751,0.6338357132375829,0.3989667141410538,0.3863123380790318,0.6091229136618349,0.8710015565769734,0.8710015565769734,1,0,2,1
6127,0.461064201560878,0.8139284819697722,0.5830718853471331,0.2565802044570188,0.5764924998721975,0.4390908322079334,0.5274625593270389,0.7256450437466876,0.722962370522733,0.8354558010472306,1,0,2,4
11560,0.29234234258283565,0.7483881611200812,0.5066329710101246,0.3255928381462101,0.6634491618112519,0.3649512081585851,0.3810351911199538,0.5654687686599714,0.773837890971279,0.7928027330544473,1,2,3,7
3908,0.1964971944333083,0.7411060226526514,0.3734995086652235,0.2645510726575831,0.7308823832068098,0.4284717807687178,0.415819364994743,0.5954308129401773,0.810455811041489,0.7952927331295974,1,2,2,4
11575,0.3156133219263349,0.6746401283027862,0.6746401283027862,0.6341886484757671,0.9401216922045562,0.5198293790787772,0.2817227673213481,0.5868697272432454,0.8573452680813883,0.6608466908599102,0,0,1,7
708,0.3671227828386071,0.8864434566893538,0.6389308030449654,0.3630254644873008,0.6795000255938123,0.3699768502346102,0.44563617071788936,0.5707554955652381,0.771534140895866,0.832624489382365,0,0,2,4
10591,0.3248989206955694,0.8063386741790934,0.5919153391563932,0.36535605717052716,0.7658815377041355,0.3874710899652996,0.3970157590643057,0.5847459183128102,0.7788400846176303,0.7374767217225138,1,1,1,7
10584,0.5577897161027028,0.8096223732131165,0.9775167403882254,0.4906426416153591,0.6921016523818899,0.2648337242147653,0.24147203303026374,0.4633833517288091,0.7028035650386204,0.7115641992328086,0,0,2,7
5050,0.28839585475662677,0.7888790082728401,0.5274010472941063,0.2557101925281618,0.7459804522571648,0.38071134365172427,0.3823710676157147,0.577819923661978,0.7252319660551115,0.7484205108996811,0,1,2,4
5045,0.35209965475247396,0.8218146865401652,0.6241963103106958,0.3510935503571523,0.7591824750918132,0.4017781697027464,0.4149476609138515,0.6265937990655002,0.7435962175804893,0.7375809980768746,0,0,2,4
1363,0.46592997213945525,0.8978061635911504,0.7919592628169448,0.5038094722917547,0.8447910041682345,0.3843526503864573,0.33109176644677896,0.5586788008480456,0.7812548079942541,0.7478076410171035,1,1,4,4
1376,0.5697022677251363,0.9482341112599195,0.8907277338803796,0.5277536967663854,0.9037987780361074,0.40004203060650234,0.35881601208350156,0.5798832440749113,0.7962955335267253,0.7711855823862418,0,0,4,5
392,0.19171400015629314,0.5929418225330624,0.38125529583546675,0.3763318821689741,0.6766195939018477,0.471077360627209,0.35033068199781586,0.6468880119803024,0.8184616318666894,0.7422125018094566,1,2,2,4
7559,0.2488380263804532,0.7094460487193445,0.425195094101695,0.1953358701499177,0.7003374875154186,0.35340898060964726,0.367113056341859,0.560238051664119,0.7095625380145418,0.7281470287909984,0,2,1,4
387,0.15273843545355512,0.6321931605475924,0.37492969638624285,0.2287385640619886,0.5795693232851006,0.3962164791508631,0.4010187356662354,0.6551561885526916,0.784626043253606,0.7894282997689784,1,0,3,5
9510,0.3082199632327674,0.8164702563375106,0.5894205667161785,0.3832055145871497,0.7664735075619524,0.3717248472883332,0.3601225850959525,0.6202495676802553,0.7777107439657467,0.7661084817733659,0,0,2,3
9505,0.3798829642379417,0.8565789670737006,0.6743586029466964,0.42328352731684704,0.802762268855858,0.39022525735417624,0.3714733746553355,0.616508447509129,0.7688090788863942,0.7277120207830708,1,0,2,3
4904,0.38103502867003175,0.8328114531797399,0.6401819592662215,0.45171221559667063,0.7953957393959229,0.41423974091670346,0.3796477289433031,0.5439587113974,0.7504277683269684,0.7352934944837172,1,0,0,5
4911,0.379707648101094,0.8387080170250732,0.5994177840262869,0.377245242383928,0.6833977338480186,0.3985720987678557,0.4332237692385716,0.6748038729474065,0.8145479522872674,0.852565072767729,0,0,3,6
5218,0.29358285056210964,0.766894471758807,0.5902847657603685,0.35186465126137384,0.7633617417521396,0.42641823352348196,0.40833295767297795,0.6253611386778027,0.7853490188315715,0.7491784671305631,1,0,2,4
9758,0.5916743636170494,0.9209039290215524,0.9735647875375275,0.812266108412439,1.0064990811842243,0.3820883718864874,0.24628547738672846,0.5554553570062564,0.8213145864473488,0.7230509056863949,0,2,2,7
3422,0.33426457550728916,0.8255494240266095,0.5916006942724171,0.34593956010154847,0.7729371537076085,0.4131330727476333,0.4131330727476333,0.5939254982417057,0.7747179237357779,0.7621019964099751,2,0,2,4
3437,0.23812877737838054,0.6954677033846697,0.46612667718518974,0.3349831139165188,0.6834761304932443,0.43978011805107214,0.41537625612275586,0.6082179132726406,0.7868642720398754,0.7677223395712679,1,0,0,4
7711,0.2282181198581487,0.6639838095777814,0.3940553451256753,0.3120076632294633,0.7516775252208777,0.4208658360116081,0.3810170170464419,0.5951043724971554,0.7438765304596201,0.7041489799636113,0,0,2,4
7704,0.28470344252874585,0.7608709897622173,0.4848280988617862,0.21977540703919488,0.6434475814899219,0.3699935250712302,0.4227536728435039,0.5450830271852756,0.7132319394420352,0.7502095358245484,1,0,2,4
10343,0.24079074507386644,0.7421834288440043,0.49762825275584993,0.3061537493150425,0.7096608095280611,0.3803091598238664,0.36484991730881733,0.5383008448008021,0.7625041994406632,0.7552721509983138,0,0,3,7
10356,0.2930760609867555,0.8170313769308072,0.5607727358172994,0.3707846614847395,0.7365449682444004,0.39115717294825186,0.39042192970433603,0.594122013050756,0.7780647907657972,0.7921098219636763,2,0,0,7
3993,0.495449559798901,0.899687797755498,0.8019891221245574,0.5343313640332171,0.8889958631422488,0.3847139053485098,0.36459012633155063,0.5243980864499771,0.7695644092320051,0.7423050735719492,1,2,2,3
3986,0.4097143022229156,0.8614078146756006,0.7491083226293527,0.4636730358382256,0.8694765614763318,0.407558717802202,0.3459036036295835,0.5671889003265297,0.7711068514750876,0.7157139414679454,1,0,2,4
1777,0.3623502550663589,0.7909147726051587,0.6769613122501633,0.5976895064846933,0.8924835704956586,0.3004339793477293,0.26248589071986933,0.21655263425696147,0.5760427888308677,0.5540743065787946,0,0,2,3
1762,0.24609371792705992,0.7237311871598828,0.5214922267434267,0.31063342393533283,0.7667485651713141,0.3719819580851684,0.3284436752042257,0.5098416873975669,0.7202652215115365,0.6839948189213376,1,0,1,4
12016,0.25780593391078627,0.718999191874888,0.4947015507926321,0.3686919751025353,0.6837159143277771,0.4170620959996856,0.3919485769190851,0.5856790128791434,0.7937563928926844,0.7668495058053987,0,0,2,7
12003,0.2381325691725656,0.6782347397688939,0.42906793349256955,0.31837780702882856,0.6255371525830011,0.4492772402921147,0.43760820343525264,0.6346440212478947,0.8434492115739495,0.8200108022036747,0,2,2,7
5444,0.3388422614123351,0.7981319882704603,0.6203534397297938,0.4573755320034813,0.7487538041971757,0.4360492759681778,0.41706674083648915,0.5765463093477013,0.7853870375525613,0.7664045024208727,0,2,1,5
5451,0.30355462791894144,0.7687105878508991,0.6025826922032309,0.5361272381811371,0.7354828608398521,0.4027979264540642,0.3264009540635225,0.5392066034639795,0.7902151484428538,0.7629298855343536,2,0,0,1
9104,0.16083036735045445,0.5721210931622931,0.20930903079144855,0.20930903079144855,0.5701593984090993,0.3402817768791988,0.3188936211910822,0.5462047611953075,0.730650167659647,0.730650167659647,1,0,3,4
9111,0.21693792219033878,0.6069137371486837,0.2895557683608787,0.20348755099478175,0.6848975735119773,0.2661094185782036,0.2397783387873137,0.41595138519389097,0.6346592528011366,0.616430043715136,1,0,2,4
2962,0.22627436307164997,0.7131963040954351,0.4811927100919665,0.2635101997784805,0.6186761326286745,0.41381724943348225,0.4343525415411525,0.5666892866082142,0.7948567183176822,0.8017024922136273,2,0,0,5
2977,0.18286253394850582,0.5975869918736222,0.23890247483988095,0.15671226125776253,0.5975869918736222,0.38597306760365185,0.42439405791138757,0.6302132118393579,0.723515980666283,0.7674239003778366,1,0,2,4
786,0.2690942544503814,0.7393385573079888,0.49723340236231134,0.30482149854746166,0.6588477140829717,0.3893495760389321,0.40762608457863697,0.6504074952988568,0.8057495685031206,0.816515013614524,1,0,1,5
7158,0.2543459150909299,0.707681583071775,0.4271629444723487,0.3169597176027274,0.5949730704894671,0.38008374081250207,0.37247990174103174,0.5530237644380086,0.7677765532065238,0.775377609027968,1,2,1,1
793,0.2547554351255151,0.8155416489847112,0.542904991037684,0.37710879087661225,0.7087011911987556,0.39998631099360044,0.395558523030482,0.5030537882254149,0.8329668410386699,0.8109707330928558,2,1,0,1
5619,0.44401364145928035,0.7636513518297623,0.5771986101140234,0.17765406148463006,0.47065270665719616,0.38724690157217717,0.5375048662521739,0.6816321523932602,0.678564726439483,0.8196245866267923,0,0,2,1
7305,0.22802404576235186,0.6845337992336479,0.41477514457686004,0.21764810128206682,0.6608162188622378,0.34917248966315584,0.3555564711570718,0.4406362888682138,0.6735460694661736,0.6873694717537144,0,0,1,5
7310,0.2477743465556594,0.7282715300371104,0.47928607493744574,0.27398241152746,0.6911423858666358,0.33053311931803253,0.33053311931803253,0.4771807162737768,0.7553567002488265,0.7568686212424703,0,0,2,6
8850,0.22304428121219255,0.6268216025529408,0.3790450581336727,0.3348097249877603,0.6721067913760415,0.4425828533393247,0.37784111647070096,0.6013263419957264,0.7874406985205665,0.7329688409337922,0,0,2,4
10757,0.29933234422708555,0.7315012090518564,0.4987956933282833,0.38244293546649655,0.6691669719514303,0.4047679404558813,0.39870681657277784,0.5744869572822595,0.7836032793488101,0.7805727174072584,1,0,2,7
10742,0.23967515669245976,0.6309000622117447,0.45073216148897394,0.45073216148897394,0.6823770234642822,0.4926577076793435,0.3733492636480808,0.6325379445642986,0.8341312204455799,0.7971029291348339,1,0,2,7
8845,0.31916299028802486,0.7925273693395571,0.5531512672594536,0.3666121521936787,0.720288480205159,0.40437099349694094,0.39854321855764197,0.6075464078996892,0.8048866704328356,0.7990588954935365,0,1,2,6
3036,0.6160984784603888,0.9703728786880901,0.9512301079391906,0.591777987648031,0.8793929404301827,0.4255074177459901,0.39526669387786945,0.5502066188701323,0.7805965661155982,0.7693642972502961,2,0,0,4
9359,0.32232944623385296,0.7350937495632798,0.5305632416331594,0.30915189082274713,0.6303925038408847,0.1953758578439517,0.21107361891751317,0.39012147940715924,0.6558895504917069,0.6857089393876235,0,0,2,2
3023,0.4218723494626313,0.8826090957351294,0.7119248549139018,0.4198666064034152,0.8375513646900121,0.46176155168542465,0.44534457340631983,0.5899366284741037,0.7651021660394134,0.7381917605550871,1,0,1,4
6819,0.25074063201772373,0.7309429228381928,0.4542105068670849,0.3592891330146624,0.7005228379306158,0.38126217119798533,0.39853373785247953,0.6135453870920011,0.7424802571065457,0.7614646625787869,1,0,2,5
8631,0.28098016610955273,0.81954201770063,0.5308173115897687,0.35870384879858014,0.7140415059897129,0.36388745255926835,0.35097244431518804,0.47147266012338135,0.7812335522985286,0.7683185440544484,0,0,1,1
10936,0.2791864380356663,0.7593502982941341,0.5122110441718167,0.3629310627215169,0.7214868546836107,0.42332442989988084,0.39658267682497333,0.5744745255935589,0.8023331473086774,0.7804308079409515,1,1,1,7
5380,0.2369199456721879,0.671671754635774,0.3967554210965193,0.30724618647770324,0.5629823769978042,0.2798766357312373,0.26101469719055226,0.3977600721553356,0.6665327092674577,0.6571027912700245,0,0,1,1
5395,0.23867258054813176,0.7215215424903084,0.537991358714102,0.37221053644638946,0.8088429162213715,0.3889712567388486,0.29708088841523567,0.5869592243022395,0.7670868998977964,0.6870769214291764,1,0,2,4
10923,0.37345865074858114,0.7979898658121738,0.5857262521897261,0.41652709267994126,0.7118529819494538,0.30241242504562854,0.31801111410470695,0.5311729792613559,0.687146390751636,0.681946827731943,0,0,4,7
8624,0.24677740392581354,0.6853275615421136,0.4201696496748221,0.2586376064623455,0.6236284061182298,0.41139714273268124,0.4533763575296191,0.6496029247638327,0.7210021626010701,0.7568646720427367,1,1,1,4
